018  00519 |Loss: 0.756 | Acc: 63.672% 
018  00520 |Loss: 0.757 | Acc: 63.715% 
018  00521 |Loss: 0.757 | Acc: 63.756% 
018  00522 |Loss: 0.750 | Acc: 63.823% 
019  00523 |Loss: 0.822 | Acc: 63.281% 
019  00524 |Loss: 0.799 | Acc: 63.672% 
019  00525 |Loss: 0.766 | Acc: 64.844% 
019  00526 |Loss: 0.734 | Acc: 65.625% 
019  00527 |Loss: 0.720 | Acc: 65.938% 
019  00528 |Loss: 0.734 | Acc: 64.583% 
019  00529 |Loss: 0.730 | Acc: 64.955% 
019  00530 |Loss: 0.741 | Acc: 64.453% 
019  00531 |Loss: 0.744 | Acc: 63.802% 
019  00532 |Loss: 0.738 | Acc: 63.828% 
019  00533 |Loss: 0.745 | Acc: 63.849% 
019  00534 |Loss: 0.737 | Acc: 64.258% 
019  00535 |Loss: 0.740 | Acc: 64.062% 
019  00536 |Loss: 0.741 | Acc: 64.007% 
019  00537 |Loss: 0.739 | Acc: 63.854% 
019  00538 |Loss: 0.735 | Acc: 63.965% 
019  00539 |Loss: 0.731 | Acc: 64.430% 
019  00540 |Loss: 0.736 | Acc: 64.280% 
019  00541 |Loss: 0.735 | Acc: 64.104% 
019  00542 |Loss: 0.732 | Acc: 64.336% 
019  00543 |Loss: 0.730 | Acc: 64.621% 
019  00544 |Loss: 0.729 | Acc: 64.737% 
019  00545 |Loss: 0.726 | Acc: 64.708% 
019  00546 |Loss: 0.728 | Acc: 64.486% 
019  00547 |Loss: 0.728 | Acc: 64.812% 
019  00548 |Loss: 0.727 | Acc: 64.904% 
019  00549 |Loss: 0.727 | Acc: 64.931% 
019  00550 |Loss: 0.725 | Acc: 64.844% 
019  00551 |Loss: 0.724 | Acc: 64.820% 
020  00552 |Loss: 0.754 | Acc: 58.594% 
020  00553 |Loss: 0.729 | Acc: 62.500% 
020  00554 |Loss: 0.750 | Acc: 62.500% 
020  00555 |Loss: 0.772 | Acc: 61.133% 
020  00556 |Loss: 0.773 | Acc: 61.562% 
020  00557 |Loss: 0.755 | Acc: 62.240% 
020  00558 |Loss: 0.737 | Acc: 62.723% 
020  00559 |Loss: 0.724 | Acc: 62.988% 
020  00560 |Loss: 0.730 | Acc: 62.326% 
020  00561 |Loss: 0.719 | Acc: 62.969% 
020  00562 |Loss: 0.732 | Acc: 62.926% 
020  00563 |Loss: 0.727 | Acc: 63.086% 
020  00564 |Loss: 0.721 | Acc: 63.702% 
020  00565 |Loss: 0.730 | Acc: 63.337% 
020  00566 |Loss: 0.729 | Acc: 63.229% 
020  00567 |Loss: 0.733 | Acc: 63.232% 
020  00568 |Loss: 0.730 | Acc: 63.603% 
020  00569 |Loss: 0.730 | Acc: 63.715% 
020  00570 |Loss: 0.729 | Acc: 63.569% 
020  00571 |Loss: 0.723 | Acc: 63.672% 
020  00572 |Loss: 0.722 | Acc: 63.802% 
020  00573 |Loss: 0.720 | Acc: 63.920% 
020  00574 |Loss: 0.718 | Acc: 63.757% 
020  00575 |Loss: 0.722 | Acc: 63.737% 
020  00576 |Loss: 0.722 | Acc: 63.938% 
020  00577 |Loss: 0.720 | Acc: 63.972% 
020  00578 |Loss: 0.718 | Acc: 63.918% 
020  00579 |Loss: 0.723 | Acc: 63.616% 
020  00580 |Loss: 0.719 | Acc: 63.684% 
